UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
6840,1999,Male,"$100,001 - $150,000",MISS,Current K-12,Republican,1,Yes,No,No,No,No,No,Private,No,No,Yes,No,No,Yes,Yes,Art,Study first,No,No,Yes,No,Giving,Yes,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,No,No,Yes,A.M.,No,Start,Yes,No,Me,Yes,Yes,No,Yes,Yes,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,No,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Own,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,101
6844,NA,MISS,MISS,MISS,MISS,MISS,1,MISS,Yes,No,No,Yes,Yes,Public,Yes,MISS,No,Yes,Yes,No,Yes,Science,MISS,Yes,Yes,No,No,Giving,Yes,Yes,MISS,No,No,Cool headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Circumstances,MISS,No,No,MISS,Yes,TMI,No,MISS,Tunes,People,MISS,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Only-child,No,Yes,No,93
6845,1998,Male,"$25,001 - $50,000",MISS,MISS,Democrat,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Cool headed,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,Yes,MISS,MISS,MISS,MISS,MISS,No,Cautious,Yes,MISS,No,MISS,Yes,In-person,MISS,No,MISS,Yes,Yay people!,Yes,MISS,No,No,MISS,No,Yes,No,No,MISS,No,No,Own,Optimist,Mom,MISS,Yes,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Yes,No,Yes,Yes,32
6846,1997,Male,"under $25,000",Single (no kids),Current K-12,Republican,0,No,Yes,MISS,No,MISS,Yes,Public,MISS,Yes,MISS,No,MISS,MISS,MISS,Science,MISS,MISS,No,MISS,No,Receiving,Yes,Yes,MISS,MISS,Yes,MISS,MISS,MISS,Happy,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,MISS,MISS,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,MISS,No,Demanding,MISS,Mac,MISS,Cautious,MISS,Umm...,MISS,Space,MISS,MISS,MISS,MISS,Yes,Yes,Grrr people,Yes,Yes,Yes,MISS,MISS,No,MISS,Yes,No,MISS,Yes,MISS,MISS,MISS,MISS,No,Yes,MISS,Yes,MISS,Yes,No,No,Yes,MISS,No,Yes,No,MISS,MISS,44
6847,1979,Male,"under $25,000",Single (no kids),MISS,MISS,0,No,Yes,No,No,Yes,No,MISS,No,MISS,MISS,MISS,MISS,Yes,MISS,MISS,MISS,Yes,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,Talk,Technology,No,Yes,Yes,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Online,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Nope,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,31
6849,1997,Female,"over $150,000",MISS,Current K-12,Democrat,1,Yes,No,No,No,MISS,MISS,MISS,No,Yes,No,No,MISS,Yes,Yes,Science,Study first,No,MISS,Yes,No,Receiving,No,Yes,MISS,MISS,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,MISS,Yes,P.M.,Yes,Start,MISS,No,MISS,MISS,Yes,No,Yes,No,Mysterious,MISS,Yes,Tunes,People,No,No,Yes,No,No,Demanding,Yes,Mac,MISS,Cautious,No,MISS,No,MISS,Yes,In-person,No,MISS,MISS,Yes,Grrr people,MISS,MISS,MISS,No,MISS,Yes,Yes,No,Yes,MISS,MISS,MISS,MISS,MISS,Dad,MISS,No,Yes,No,Check!,No,No,Yes,No,MISS,MISS,Yes,No,MISS,Yes,71
6850,NA,MISS,MISS,MISS,MISS,MISS,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Hot headed,Odd hours,MISS,MISS,No,MISS,MISS,MISS,A.M.,Yes,Start,Yes,No,MISS,Yes,No,No,Yes,No,Mysterious,No,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Yes,Grrr people,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Optimist,MISS,No,Yes,Yes,Yes,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,25
6852,1985,Male,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Republican,1,MISS,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,MISS,Pragmatist,No,No,MISS,MISS,MISS,MISS,MISS,Yes,No,No,P.M.,Yes,End,Yes,No,Me,Yes,Yes,No,No,Yes,Mysterious,No,Yes,Talk,People,No,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,MISS,MISS,Socialize,MISS,In-person,Yes,MISS,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,MISS,MISS,No,No,Yes,Yes,Yes,Own,Optimist,Mom,Yes,Yes,MISS,MISS,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,86
6853,1996,Male,MISS,MISS,Current K-12,MISS,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,Yes,Yes,MISS,No,No,MISS,MISS,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,MISS,No,Me,Yes,Yes,No,No,Yes,Mysterious,MISS,MISS,MISS,MISS,MISS,No,Yes,No,No,Demanding,No,PC,Yes,Cautious,No,Yes!,No,MISS,No,In-person,Yes,No,Yes,Yes,Grrr people,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,No,No,No,Rent,MISS,Mom,No,No,No,No,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,63
6856,1950,Female,MISS,Married (no kids),Associate's Degree,Republican,1,MISS,No,MISS,No,Yes,Yes,Public,MISS,Yes,No,MISS,No,MISS,MISS,MISS,MISS,Yes,No,No,No,Giving,Yes,No,Idealist,MISS,No,Cool headed,MISS,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Talk,Technology,Yes,Yes,Yes,No,Yes,Demanding,MISS,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,MISS,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Own,Pessimist,Dad,No,No,Yes,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,81
6857,NA,MISS,MISS,MISS,MISS,MISS,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Yes,MISS,No,No,Hot headed,Standard hours,No,Right,No,Yes,No,Yes,P.M.,Yes,Start,Yes,Yes,MISS,Yes,Yes,No,No,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,MISS,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,No,No,No,No,Yes,No,Yes,No,No,Yes,77
6858,1984,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,1,MISS,MISS,No,No,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,MISS,No,No,Giving,Yes,No,MISS,No,Yes,Cool headed,MISS,No,Happy,Yes,Yes,Yes,No,P.M.,MISS,End,No,Yes,Me,Yes,No,Yes,No,No,TMI,Yes,MISS,Tunes,Technology,Yes,No,No,No,Yes,Supportive,No,PC,No,MISS,No,Yes!,MISS,Space,MISS,In-person,Yes,No,No,No,Yay people!,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Own,Pessimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,91
6860,NA,Male,MISS,MISS,MISS,Republican,1,MISS,MISS,No,MISS,Yes,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,Yes,Yes,Cool headed,Standard hours,MISS,Right,No,MISS,No,Yes,P.M.,No,Start,Yes,Yes,Me,Yes,No,Yes,No,Yes,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Demanding,Yes,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,No,MISS,Yes,Grrr people,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,95
6861,NA,Male,MISS,MISS,Current K-12,Democrat,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Pragmatist,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,MISS,MISS,No,MISS,MISS,MISS,MISS,No,MISS,MISS,MISS,No,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,MISS,No,MISS,MISS,MISS,No,In-person,MISS,No,Yes,Yes,Yay people!,MISS,MISS,MISS,MISS,MISS,MISS,No,No,No,No,Yes,MISS,MISS,MISS,Mom,No,MISS,No,Yes,MISS,No,No,No,No,Yes,Yes,Yes,No,No,Yes,35
6862,1963,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,Republican,0,No,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Yes,Yes,A.M.,No,Start,No,No,Me,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,No,MISS,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,Online,Yes,No,Yes,MISS,MISS,No,MISS,MISS,Yes,No,MISS,No,No,No,No,No,No,Own,MISS,MISS,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,MISS,No,No,MISS,42
6863,NA,MISS,MISS,MISS,MISS,MISS,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,MISS,Yes,No,Me,MISS,MISS,No,MISS,Yes,Mysterious,No,No,Talk,Technology,No,Yes,Yes,No,MISS,MISS,MISS,MISS,Yes,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,MISS,Yes,Yes,No,No,No,No,Yes,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,MISS,MISS,MISS,No,No,Yes,No,No,Yes,42
6869,1987,Male,"under $25,000",Domestic Partners (no kids),High School Diploma,Libertarian,0,No,Yes,No,No,No,No,Private,Yes,Yes,Yes,No,Yes,No,Yes,Science,Try first,Yes,No,No,No,Receiving,Yes,No,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,Start,No,No,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,No,Yes,No,Grrr people,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Only-child,Yes,No,No,101
6872,NA,MISS,MISS,MISS,MISS,MISS,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Science,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,TMI,MISS,MISS,Tunes,MISS,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,In-person,No,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Pessimist,Dad,Yes,No,Yes,Yes,Check!,Yes,MISS,MISS,MISS,Yes,Yes,Yes,Yes,No,Yes,22
6873,NA,MISS,MISS,MISS,MISS,MISS,0,MISS,MISS,No,MISS,MISS,Yes,Public,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Idealist,No,Yes,Hot headed,Odd hours,MISS,Right,No,MISS,MISS,MISS,P.M.,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,PC,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,Yay people!,Yes,Yes,Yes,Yes,No,Yes,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,Yes,Yes,No,MISS,26
6875,1998,Female,MISS,MISS,MISS,MISS,0,Yes,Yes,No,No,No,Yes,Public,Yes,No,No,No,No,Yes,Yes,Science,Try first,Yes,No,No,Yes,Giving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,No,No,Yes,P.M.,No,Start,Yes,No,Me,Yes,Yes,Yes,No,Yes,Mysterious,No,No,Tunes,People,No,Yes,No,No,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,MISS,No,Yes,No,No,No,No,Yes,No,No,Yes,No,MISS,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Yes,No,MISS,Yes,98
6876,NA,MISS,MISS,MISS,MISS,MISS,1,No,Yes,No,No,Yes,Yes,Private,No,No,Yes,Yes,Yes,Yes,Yes,Science,Try first,No,No,No,Yes,Giving,No,Yes,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,No,No,Yes,A.M.,No,End,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,Yes,Online,No,Yes,No,No,Yay people!,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Own,Pessimist,Dad,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,101
6877,1997,Male,MISS,Single (no kids),Current K-12,Democrat,1,Yes,Yes,No,No,Yes,Yes,Public,No,No,Yes,No,Yes,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,No,TMI,No,No,Tunes,People,No,Yes,No,Yes,Yes,Supportive,Yes,MISS,No,Cautious,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,No,Yes,Yes,No,No,No,Yes,Yes,Yes,MISS,MISS,MISS,Own,Optimist,Dad,No,No,Yes,Yes,Nope,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,97
6882,1973,Female,"$50,000 - $74,999",Married (no kids),High School Diploma,Democrat,0,Yes,Yes,No,No,No,No,Public,No,Yes,No,No,Yes,Yes,MISS,MISS,Study first,Yes,No,No,Yes,MISS,No,MISS,Pragmatist,Yes,Yes,Hot headed,MISS,No,MISS,No,Yes,No,Yes,P.M.,No,Start,No,No,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,Yes,Demanding,No,PC,Yes,Cautious,MISS,Umm...,No,Space,No,Online,Yes,No,Yes,Yes,Grrr people,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Rent,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,No,Yes,MISS,MISS,No,MISS,91
6884,NA,MISS,MISS,MISS,MISS,MISS,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,No,No,A.M.,MISS,MISS,MISS,MISS,MISS,MISS,No,Yes,MISS,Yes,MISS,Yes,Yes,Tunes,Technology,MISS,MISS,MISS,MISS,MISS,MISS,No,MISS,No,Cautious,Yes,Umm...,No,Socialize,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,29
6888,NA,MISS,MISS,MISS,MISS,MISS,0,MISS,No,No,Yes,Yes,Yes,Public,No,No,No,No,No,No,Yes,Art,Study first,Yes,No,No,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,No,No,Yes,Yes,Yes,TMI,No,No,Talk,People,Yes,Yes,Yes,No,No,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Space,No,Online,Yes,Yes,Yes,No,Yay people!,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Own,Pessimist,Mom,Yes,Yes,Yes,No,Check!,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,100
6889,1998,Female,"under $25,000",Single (no kids),Current K-12,MISS,0,Yes,Yes,No,No,Yes,Yes,Public,Yes,No,No,No,Yes,No,Yes,Science,Try first,No,Yes,No,No,Receiving,Yes,No,MISS,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,No,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,No,No,TMI,No,No,Tunes,Technology,Yes,Yes,MISS,Yes,MISS,Demanding,MISS,PC,Yes,Risk-friendly,MISS,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Own,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Only-child,MISS,Yes,MISS,94
6891,1981,Female,"$25,001 - $50,000",Married (w/kids),Doctoral Degree,MISS,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Yes,No,Yes,No,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Yes,No,Idealist,MISS,Yes,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Mysterious,Yes,MISS,MISS,Technology,No,No,MISS,Yes,Yes,Demanding,MISS,Mac,MISS,Risk-friendly,Yes,Yes!,No,Space,No,MISS,MISS,No,Yes,Yes,Grrr people,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,29
6892,1996,Male,"over $150,000",Single (no kids),Current K-12,Democrat,1,MISS,No,No,No,Yes,Yes,Public,Yes,No,Yes,No,No,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,No,End,Yes,Yes,Me,Yes,No,Yes,No,Yes,Mysterious,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,Yes,PC,No,Risk-friendly,No,Yes!,No,Space,Yes,Online,No,No,Yes,Yes,Yay people!,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Own,Optimist,Dad,Yes,No,No,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,100
6896,NA,Female,MISS,Single (no kids),Current K-12,MISS,0,No,Yes,No,No,No,No,Public,No,No,No,No,Yes,Yes,Yes,Art,Try first,No,No,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,MISS,MISS,Yes,MISS,MISS,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,MISS,MISS,MISS,MISS,No,TMI,No,No,Talk,People,Yes,No,No,No,No,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,MISS,MISS,No,Yes,No,MISS,No,Yes,No,No,No,No,No,No,Rent,Optimist,Dad,No,Yes,Yes,No,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,90
6897,NA,MISS,MISS,MISS,MISS,MISS,1,No,No,No,No,No,No,Public,Yes,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,MISS,No,Yes,Receiving,Yes,No,MISS,No,No,MISS,MISS,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,MISS,MISS,Me,MISS,No,No,No,No,TMI,No,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,Yes,Umm...,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,No,Check!,Yes,Yes,No,Yes,Yes,Yes,Only-child,No,Yes,Yes,94
6899,1998,Female,"over $150,000",Single (no kids),Current K-12,Independent,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Talk,Technology,No,Yes,No,No,Yes,Demanding,Yes,PC,No,Cautious,Yes,Umm...,No,Space,Yes,Online,Yes,Yes,No,Yes,Yay people!,No,No,No,No,Yes,MISS,Yes,No,No,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,74
6900,1978,Male,MISS,Single (no kids),MISS,Other,0,MISS,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,No,Science,Try first,Yes,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,No,No,No,No,P.M.,No,Start,Yes,No,Me,Yes,Yes,Yes,No,No,TMI,No,No,Tunes,People,No,Yes,Yes,Yes,No,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,No,No,Yes,Grrr people,No,No,No,No,No,No,Yes,No,No,No,No,No,Rent,Pessimist,Mom,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,100
6901,NA,MISS,MISS,MISS,MISS,MISS,1,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,PC,MISS,MISS,No,Umm...,No,MISS,No,In-person,No,Yes,No,MISS,MISS,Yes,No,Yes,No,No,No,No,MISS,MISS,MISS,No,Yes,Rent,MISS,Mom,No,MISS,MISS,MISS,Nope,Yes,No,Yes,MISS,Yes,MISS,Yes,Yes,Yes,Yes,30
6902,1963,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Republican,0,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,MISS,No,Happy,Yes,Yes,No,Yes,A.M.,No,End,No,No,Circumstances,Yes,No,Yes,No,Yes,TMI,No,No,Talk,People,No,Yes,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,No,No,Grrr people,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,No,No,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,MISS,72
